"","MovieTitle","Reviewer","ReviewDate","Stars","Textreview","TitleReview"
"11","8. Pulp Fiction","bevo-13678","30 March 2020","","I like the bit with the cheeseburger. It makes me want to go and get a cheeseburger"," Shotguns"
"12","8. Pulp Fiction","kylopod","17 November 2005","10/10","One of the early scenes in ""Pulp Fiction"" features two hit-men discussing what a Big Mac is called in other countries. Their dialogue is witty and entertaining, and it's also disarming, because it makes these two thugs seem all too normal. If you didn't know better, you might assume these were regular guys having chit-chat on their way to work. Other than the comic payoff at the end of the scene, in which they use parts of this conversation to taunt their victims, their talk has no relevance to anything in the film, or to anything else, for that matter. Yet without such scenes, ""Pulp Fiction"" wouldn't be ""Pulp Fiction."" I get the sense that Tarantino put into the film whatever struck his fancy, and somehow the final product is not only coherent but wonderfully textured.It's no wonder that fans spend so much time debating what was in the suitcase, reading far more into the story than Tarantino probably intended. The film is so intricately structured, with so many astonishing details, many of which you won't pick up on the first viewing, that it seems to cry out for some deeper explanation. But there is no deeper explanation. ""Pulp Fiction,"" is, as the title indicates, purely an exercise in technique and style, albeit a brilliant and layered one. Containing numerous references to other films, it is like a great work of abstract art, or ""art about art."" It has all the characteristics we associate with great movies: fine writing, first-rate acting, unforgettable characters, and one of the most well-constructed narratives I've ever seen in a film. But to what end? The self-contained story does not seem to have bearing on anything but itself.The movie becomes a bit easier to understand once you realize that it's essentially a black comedy dressed up as a crime drama. Each of the three main story threads begins with a situation that could easily form the subplot of any standard gangster movie. But something always goes wrong, some small unexpected accident that causes the whole situation to come tumbling down, leading the increasingly desperate characters to absurd measures. Tarantino's originality stems from his ability to focus on small details and follow them where they lead, even if they move the story away from conventional plot developments.Perhaps no screenplay has ever found a better use for digressions. Indeed, the whole film seems to consist of digressions. No character ever says anything in a simple, straightforward manner. Jules could have simply told Yolanda, ""Be cool and no one's going to get hurt,"" which is just the type of line you'd find in a generic, run-of-the-mill action flick. Instead, he goes off on a tangent about what Fonzie is like. Tarantino savors every word of his characters, finding a potential wisecrack in every statement and infusing the dialogue with clever pop culture references. But the lines aren't just witty; they are full of intelligent observations about human behavior. Think of Mia's statement to Vincent, ""That's when you know you've found somebody special: when you can just shut the f--- up for a minute and comfortably enjoy the silence.""What is the movie's purpose exactly? I'm not sure, but it does deal a lot with the theme of power. Marsellus is the sort of character who looms over the entire film while being invisible most of the time. The whole point of the big date sequence, which happens to be my favorite section of the film, is the power that Marsellus has over his men without even being present. This power is what gets Vincent to act in ways you would not ordinarily expect from a dumb, stoned gangster faced with an attractive woman whose husband has gone away. The power theme also helps explain one of the more controversial aspects of the film, its liberal use of the N-word. In this film, the word isn't just used as an epithet to describe blacks: Jules, for instance, at one point applies the term to Vincent. It has more to do with power than with race. The powerful characters utter the word to express their dominance over weaker characters. Most of these gangsters are not racist in practice. Indeed, they are intermingled racially, and have achieved a level of equality that surpasses the habits of many law-abiding citizens in our society. They resort to racial epithets because it's a patter that establishes their separateness from the non-criminal world.There's a nice moral progression to the stories. We presume that Vincent hesitates to sleep with Mia out of fear rather than loyalty. Later, Butch's act of heroism could be motivated by honor, but we're never sure. The film ends, however, with Jules making a clear moral choice. Thus, the movie seems to be exploring whether violent outlaws can act other than for self-preservation.Still, it's hard to find much of a larger meaning tying together these eccentric set of stories. None of the stories are really ""about"" anything. They certainly are not about hit-men pontificating about burgers. Nor is the film really a satire or a farce, although it contains elements of both. At times, it feels like a tale that didn't need to be told, but for whatever reason this movie tells it and does a better job than most films of its kind, or of any other kind."," The masterpiece without a message"
"13","8. Pulp Fiction","SebMoz","12 November 2020","","This is Tarantino's masterpiece, there's no other way to say it. It has arguably one of the smartest scripts I've ever seen. The story, which is non-linear, is so well constructed it takes several viewings to grasp it all. The movie doesn't seem to be about any spesific thing, but there is a subtle hint of redemption as a central theme. The characters and preformances in this movie are practically perfect. This is still one of the best performances I've seen from Sam Jackson, and it's an outrage he didn't win an Oscar. Each scene has its own unique flavour and charm, every segment has its own arc while also tying into the main plot. The comedy is great, the serious moments are great, every word of dialogue is exciting despite seemingly not having any reason to exist. This movie is just such a great time, and I recommend it to everyone who loves movies. I cannot think of a single genuine flaw with it, and it will remain one of my favorite movies for a long time."," A masterpiece of screenwriting"
"14","8. Pulp Fiction","gogoschka-1","24 July 2014","10/10","I can only speak for myself, but I had never seen anything as stylish, cleverly constructed, well written and electrifying as this milestone when I first saw it in 1994. What really pulled me in right from the start is what we've now come to know as a Tarantino trademark: the dialogue. When gangsters Jules and Vincent talk to each other (or all the other characters, for that matter) there is a natural flow, a sense of realism and yet something slightly over the top and very theatrical about their lines – it's a mixture that immediately grabs your attention (even if it's just two dudes talking about what kind of hamburger they prefer, or contemplating the value of a foot-massage). Then there's the music: the songs Tarantino chose for his masterpiece fit their respective scenes so perfectly that most of those pieces of music are now immediately associated with 'Pulp Fiction'. And the narrative: the different story lines that come together, the elegantly used flashbacks, the use of ""chapters"" – there is so much playful creativity at play here, it's just a pure joy to watch.If you're a bit of a film geek, you realize how much knowledge about film and love for the work of other greats – and inspiration from them - went into this (Leone, DePalma, Scorsese and, of course, dozens of hyper-stylized Asian gangster flicks), but to those accusing Tarantino of copying or even ""stealing"" from other film-makers I can only say: There has never been an artist who adored his kind of art that was NOT inspired or influenced by his favorite artists. And if you watch Tarantino's masterpiece today, it's impossible not to recognize just what a breath of fresh air it was (still is, actually). Somehow, movies - especially gangster films - never looked quite the same after 'Pulp Fiction'. Probably the most influential film of the last 20 years, it's got simply everything: amazing performances (especially Sam Jackson); it features some of the most sizzling, iconic dialogue ever written; it has arguably one of the best non-original soundtracks ever - it's such a crazy, cool, inspirational ride that you feel dizzy after watching it for the first time. It's – well: it's 'Pulp Fiction'. 10 stars out of 10.Favorite films: http://www.IMDb.com/list/mkjOKvqlSBs/Lesser-known Masterpieces: http://www.imdb.com/list/ls070242495/Favorite TV-Shows reviewed: http://www.imdb.com/list/ls075552387/"," The rebirth of a genre – and film history"
"15","8. Pulp Fiction","gautammayya","10 April 2020","","Possibly the most influential movie made in history since the first movie ever made .Even after 25 years and a countless number of copy cats this movie absolutely holds up and feels fresh.As many of you would know this movie is sort of like a tribute to the pulp stories written back in the 40s and 50s which have punchy and witty dialogue and over the top violence. The random chit chat between characters regarding obscure things might feel a waste of time as it doesn't move the plot. But Tarantino is a genius and he believes in character development more than plot development so these chats actually humanizes the characters a lot and makes them relatable and memorable(The absolute converse of Nolan). This movie is just a collection of wonderful scenes back to back from start to finish.. The movie is a must watch just for the awesome screenplay alone. To top it off all the actors arguably give their career best performance(think about it ,it is true) . And the ability of Tarantino to just create a really tense or ridiculous situation out of nowhere(like the psycho tribute scene with marsellus and butch which is so unexpected or that adrenaline shot scene) is just awesome and keeps you on the edge of your seats .So if you want an entertaining but clever movie this is the one you are looking for . It is funny, filled with some of the best dialogues ever ,superbly acted, great soundtracks(I just wanna see Tarantino's ipod , boy does he have great taste) and is just a spectacular experience.Spoilers ahead(duh):
For those of you who say the characters are hollow I suggest you to revisit the gold watch sequence. Walken's Capt Koons tells a story to young butch about how Butch's grandpa requested an enemy soldier to return his watch to his family and the soldier agreed. Similarly Butch could have left Marsellus but the legacy of his watch made him save him which I believe was a nice touch. And how Jules(one of my characters of all time) undergoes a change is also a noteworthy counter argument to the above mentioned criticism.Sorry for the huge review.."," The most rewatchable movie of all time"
"16","8. Pulp Fiction","Jeremy_Urquhart","20 April 2020","10/10","Perhaps before I start talking about why I think Pulp Fiction works on so many levels, I should mention briefly how I came to watch the film. Pulp Fiction was a film I had heard of at a very young age, and I'm not quite sure why. I had also wanted to see it for a very long time- again, I'm not quite sure why. Maybe the mere fact that it was R-rated and notorious for its violence perked the interest of my 14-year-old self. Nevertheless, I got round to watching it about a month before my 15th birthday- incredibly late at night on an occasion where I found myself home alone. I recall being blown away by the film, but also somewhat overwhelmed and confused. I had never seen anything like it before, and walked away from it being kinda sure I'd enjoyed it. I couldn't say for sure though.Still feeling curious about the film, and the many mysteries relating to it that I'd failed to determine on my first viewing, I re-watched the film just a couple of months later. And something just clicked for me- I fell in love with the film. Everything about the movie suddenly worked for me, and I found the second viewing to be perhaps the shortest two and a half hours of my life I've ever experienced. My own sense of time was warped and bended to the extent that it was in the film itself. That very night it somehow became one of the greatest things I had ever watched; one of the only films I'd seen that I barely hesitated to call a masterpiece.Since then I've watched it another six or seven times- almost once a year- and I continue to feel motivated to watch it because I honestly feel like I get something new out of it each time I watch it.Spoilers ahead, by the way. I plan to get fairly in-depth with my review of this movie, so just a warning for those that haven't seen it.One of the great things about Pulp Fiction is its refusal to fall under any particular genre or category of movies. It feels like a comedy when Jules and Vince discuss fast food and foot massages for nearly ten minutes It feels like a thriller during several segments, notably the scene where Mia overdoses on heroin and the climactic Mexican stand-off in the restaurant- two sequences that would have even Alfred Hitchcock on the edge of his seat. The crime genre is represented through the character's actions- most of the cast are criminals in one way or another, whether they murder, steal, or take generous helpings of class-A drugs. The infamous gimp scene feels straight out of a horror movie.This collage of various movie genres is one of the things that makes the movie stand out- by themselves, certain scenes may feel familiar, but when they're all blended together so well like they are in Pulp Fiction, the end product ends up feeling unique. This is true for most of Quentin Tarantino's films- he borrows elements from different genres, and homages/ references dozens of older movies in order to create something that feels unique, even if most of the individual elements themselves aren't too original. I can see why some people may not be a fan of the fact Tarantino essentially steals from the lesser known works of those who came before him, but for me, I love it- I think he just makes it work due to the fact that his encyclopaedic knowledge of film allows him to borrow from so many sources. If he simply referenced about a half dozen or less films for each one of his movies, then I think that would start to feel like plagiarism.Now, I could go on about the acting, the screenplay, the direction, and the glorious soundtrack, but really, what's there to say about these elements of the film that haven't already been said? Tarantino's screenplay is one of the most acclaimed and quoted from the past couple of decades, and deservedly won him his first Oscar. His direction has been similarly praised, and the soundtrack has become iconic- most impressive of all is that Tarantino chose music that goes so well with the images they accompany. And yes, the acting is phenomenal- the film features what is almost certainly Samuel L. Jackson's best performance, one of Bruce Willis' most interesting performances of his long and successful career, and some great work from Uma Thurman. Even the supporting actors are memorable, including Harvey Keitel, Tim Roth, and Ving Rhames as Marsellus Wallace (who's arguably the film's main character- think about it; without him, none of the three main stories would exist- Butch ripped off Marsellus Wallace, Vince took out Wallace's girlfriend on a date that eventually went horribly wrong, and Vince and Jules were assigned to retrieve the mysterious briefcase for Wallace). And of course, who can forget that Pulp Fiction single-handedly made John Travolta cool again- an absolutely monumental achievement. Of course Travolta did eventually succeed in making himself a joke again a few years later when he made Battlefield Earth, but that's another story (or perhaps better left for another review)?As I said, I could indulge in commenting on these areas of the film, but if you've seen the movie you probably already know how good they are. Pulp Fiction is also one of the most discussed film's of the past 20 years, so you've likely already come across reviews or rabid Tarantino fans who've gushed about why the film works so well, and how fantastic all the various components of the film are.So instead, I'm going to backtrack back to my point about seeing something new in the film upon every new viewing, and explain what I took away from the movie on my most recent viewing.Pulp Fiction was always controversial for its violence, with some criticising its depiction of assaults, shootings, beatings, and exploding heads. But for me, I found the film to have an almost anti-violence message of sorts, and I only realised this on my most recent viewing. Now bear with me, because I know that sounds like a somewhat ridiculous claim, but I have my reasons. Pulp Fiction may be violent, but it doesn't promote violence. Sure, the violence may be somewhat stylised and at times over the top, but that doesn't mean the film is saying that violence is something trivial. Violent acts in the film are often shown to have consequences for those that commit them. Vince's carelessness with his gun- an instrument of violence- causes Marvin's head to be blown off in the backseat of Jules' car, which leads to a near twenty minute detour in which they must take the car to Jimmy's house and consult ""The Wolf"" to assist them in cleaning the car and disposing of the gory evidence. Marsellus' desire to get revenge on Butch by presumably killing him leads them both to the basement of the rednecks- indeed, they are both fighting each other in the redneck's store when they are taken captive.But in the climax of the film, where guns are being pointed at several characters in the middle of a tense Mexican stand-off, not a single bullet is fired. One would expect the tension to be eventually broken and the bullets to start flying, especially if one has seen some of Taratino's other movies that end in explosive and violent climaxes (see Reservoir Dogs, Inglorious Basterds, Death Proof, Django Unchained, and Kill Bill Volume 1). But instead, Jules, who we've seen to be ruthless and unafraid to kill earlier in the movie, believes himself to be a changed man after miraculously surviving a hail-storm of bullets from a criminal that looks a little like Jerry Seinfeld and so instead decides to defuse the situation peacefully. He talks down Pumpkin and Honey-Bunny from killing or robbing anyone, and insists that his dim-witted associate Vince refrain from hurting anyone too. He delivers an absolutely stunning monologue where he ponders the bible reading he quoted so confidently earlier in the movie, and it's damn-near poetic. It sends a shiver up my spine every time I watch that scene, and indeed, Jules' speech works. The two robbers get up after Jules gives them some money from his famous wallet, and then leave. Jules and Vince do the same a few moments later.Not a shot is fired. No one is killed. It's an absolutely beautiful scene.It may have been tempting for Tarantino to give the film a ""Wild Bunch-esque"" ending, but instead he refrained, and I'm glad he did so. The climax to Pulp Fiction is absolutely stunning- fifteen minutes of tension, almost poetic dialogue, and brilliant acting, especially from Samuel L. Jackson. And it took me seven viewings just to notice how beautifully peaceful the ending of the film was. And that's why it's my favourite film of all time- I get new meaning from it, or appreciate different areas of it every-time I watch it.If you've never seen Pulp Fiction before, I implore you to go watch it.
And if you have seen Pulp Fiction before, I implore you to go watch it again."," Always has been, and always will be a personal favourite"
"17","8. Pulp Fiction","tfrizzell","25 June 2000","","My oh my.  ""Pulp Fiction"" is one of those roller-coasters of a movie.  It is both a joy and a trial to sit through.  Amazingly original and unforgettable, Quentin Tarantino's trash masterpiece never gets old or seem outdated.  It put a face on American independent film making in 1994. Miramax had been around since the 1970s and no one had heard of it before this film.  Studios went into a panic when this film came out because they knew it would be an amazing hit.  Of course it was.  Independent film making became the rage and hit its peak in 1996 when four of the five nominated Best Picture films were from independent studios.  The screenplay and direction by Tarantino are quite amazing, but the cast makes the film work. John Travolta (Oscar nominated) re-invented his career with this film. Bruce Willis cemented his celebrity.  Samuel L. Jackson and Uma Thurman (both Oscar nominees) became marketable superstars.  Others who make appearances include: Ving Rhames, Christopher Walken, Eric Stoltz, Rosanna Arquette, Steve Buscemi, Frank Whaley, Harvey Keitel, and of course Quentin Tarantino himself.  They all leave lasting impressions as well.  Samuel L. Jackson stood out the most to me, his lack of substantial screen time may have cost him the Oscar.  Just an amazing accomplishment, all involved deserve recognition.  Easily 5 stars out of 5."," It's Wild, It's Chaotic, It's Pulp Fiction!!!"
"18","8. Pulp Fiction","Hitchcoc","7 December 2009","10/10","It took fifteen years and a subscription to Netflix to finally get around to seeing this film. It was well worth the wait. If all one were to see is the byplay between Samuel L. Jackson and John Travolta, it would be worth the price of admission. But this is only part of the incredible effect this film has. I don't even like gore in movies; I avoid it. But Tarentino weaves a culture of violence where there is actual humanity. We care about these bad guys. There is scene after scene of people being pushed to the limit. The very idea that the boxer, played by Bruce Willis, would risk everything to retrieve a watch that has been transported on two occasions, shove up someone's ass, is amazing. And very, very funny. I can't begin to list all the wonderful scenes. The opening dialogue is incredible as Trovolta and Jackson are on their way to do a hit. They have virtually no respect for human life, yet they, themselves, are very human. The date scene with Uma Thurman with the adrenaline shot. The crazy's in the pawn shop. And, the effort to clean up the car after blowing away a kid in the back seat, the issue being that a guys wife would come home and be very unhappy to find a dead body and a blood filled car in the garage. It sounds horrible and makes me sound sick. I found Fargo to be a hilarious film as well. Is there something wrong with me?"," One of the Funniest Movies Ever"
"19","8. Pulp Fiction","jaaanmerz","6 November 2020","","Pulp Fiction is the most original, rule breaking film I have ever seen. Instead of following the widely used 3 act structure, Pulp Fiction makes up its own and while the 3 stories may seem completely disconnected at first, once you look closely you can find the underlying themes that they all share. Anyone who says that the movie lacks focus or has no meaning hasn't analysed enough. I highly recommend this film since it is number one on my list of my favourite movies of all time."," My Favourite Movie"
"20","8. Pulp Fiction","hockeydog-75085","13 January 2021","9/10","Before I saw this I assumed it was probably overrated. I was wrong. It lives up to and surpasses its reputation in pretty much every way. I would definitely recommend."," Not overrated at all"
